Reporter Name,Partner Name,Export (US$ Thousand)
Niger,Togo,11.62
Niger,Tunisia,0
Niger,Turkey,0
Niger,United States,0
Paraguay,Argentina,415.99
Paraguay,Austria,0
Paraguay,Bolivia,10.08
Paraguay,Brazil,215.48
Paraguay,Canada,3.6
Paraguay,Chile,0
Paraguay,China,0
Paraguay,Czech Republic,0
Paraguay,Germany,0
Paraguay,Denmark,0
Paraguay,Ecuador,0
Paraguay,"Egypt, Arab Rep.",0
Paraguay,Spain,7.21
Paraguay,France,0
Paraguay,Greece,0
Paraguay,"Hong Kong, China",0
Paraguay,India,0
Paraguay,Israel,0
Paraguay,Italy,292.09
Paraguay,Japan,0
Paraguay,Mexico,0
Paraguay,Mozambique,0
Paraguay,Netherlands,5.94
Paraguay,New Zealand,0
Paraguay,"Other Asia, nes",0.01
Paraguay,Pakistan,0
Paraguay,Panama,0
Paraguay,Peru,0
Paraguay,Portugal,0
Paraguay,Saudi Arabia,0
Paraguay,Senegal,0
Paraguay,Turkey,0
Paraguay,Uruguay,7.7
Paraguay,United States,1079.57
Vietnam,Angola,0
Vietnam,United Arab Emirates,7593.15
Vietnam,Argentina,0
Vietnam,Australia,15460.52
Vietnam,Austria,0
Vietnam,Belgium,2703.6
Vietnam,Bulgaria,0
Vietnam,Belarus,0
Vietnam,Brazil,0
Vietnam,Canada,7580.09
Vietnam,Switzerland,2
Vietnam,Chile,14351.89
Vietnam,China,450044.81
Vietnam,"Congo, Rep.",0
Vietnam,Germany,9.77
Vietnam,Denmark,0
Vietnam,"Egypt, Arab Rep.",550
Vietnam,Spain,204.66
Vietnam,Finland,0
Vietnam,France,13026.28
Vietnam,United Kingdom,0
Vietnam,Greece,0
Vietnam,"Hong Kong, China",29711.81
Vietnam,Croatia,0
Vietnam,Indonesia,22356.75
Vietnam,India,51788.13
Vietnam,Israel,0
Vietnam,Italy,5167.33
Vietnam,Japan,23817.35
Vietnam,Kazakhstan,0
Vietnam,Kenya,2021.25
Vietnam,Cambodia,19956.98
Vietnam,"Korea, Rep.",24613.74
Vietnam,Kuwait,139.38
Vietnam,Lao PDR,8810.77
Vietnam,Sri Lanka,527.86
Vietnam,Morocco,0
Vietnam,Mexico,46.42
Vietnam,Myanmar,490.82
Vietnam,Mozambique,0
Vietnam,Malaysia,59320.77
Vietnam,Nigeria,0
Vietnam,Netherlands,15052.89
Vietnam,Norway,2.81
Vietnam,New Zealand,596.48
Vietnam,"Other Asia, nes",133858.73
Vietnam,Pakistan,543.7
Vietnam,Peru,7697.16
Vietnam,Philippines,372163.23
Vietnam,Poland,0
Vietnam,Portugal,0
Vietnam,Qatar,0
Vietnam,Russian Federation,2287.18
Vietnam,Saudi Arabia,678.93
Vietnam,Senegal,0
Vietnam,Singapore,23701.48
Vietnam,Sweden,0
Vietnam,Thailand,1782.73
Vietnam,Turkey,6312.14
Vietnam,Tanzania,0
Vietnam,Ukraine,0
Vietnam,United States,156168.74
Slovenia,Albania,22.79
Slovenia,American Samoa,0
Slovenia,Australia,0
Slovenia,Austria,20289.31
Slovenia,Belgium,164.81
Slovenia,Bulgaria,82.65
Slovenia,Bosnia and Herzegovina,2230.71
Slovenia,Brazil,18.05
Slovenia,Barbados,0
Slovenia,Canada,3.57
Slovenia,Switzerland,111.14
Slovenia,Chile,0.28
Slovenia,China,1173.48
Slovenia,Costa Rica,0
Slovenia,Cyprus,1.09
Slovenia,Czech Republic,1155.39
Slovenia,Germany,27890.72
Slovenia,Denmark,7.74
Slovenia,Dominican Republic,0
Slovenia,Ecuador,0.18
Slovenia,"Egypt, Arab Rep.",6.74
Slovenia,Spain,2279.47
Slovenia,Estonia,0.46
Slovenia,Finland,10.56
Slovenia,France,607.24
Slovenia,United Kingdom,226.19
Slovenia,Greece,7.13
Slovenia,Guyana,0
Slovenia,"Hong Kong, China",58.9
Slovenia,Croatia,13574.45
Slovenia,Hungary,2453.88
Slovenia,Indonesia,0
Slovenia,India,11.34
Slovenia,Ireland,43.84
Slovenia,"Iran, Islamic Rep.",185.74
Slovenia,Iraq,0
Slovenia,Iceland,0
Slovenia,Israel,10.23
Slovenia,Italy,52375.69
Slovenia,Japan,18.73
Slovenia,"Korea, Rep.",4.75
Slovenia,Libya,0.38
Slovenia,Sri Lanka,0
Slovenia,Lithuania,10.27
Slovenia,Latvia,1.81
Slovenia,Morocco,3.69
Slovenia,Mexico,0
Slovenia,North Macedonia,101.92
Slovenia,Malta,1.61
Slovenia,Montenegro,26.71
Slovenia,Mozambique,0
Slovenia,Malaysia,4.28
Slovenia,Niger,0
Slovenia,Netherlands,37.41
Slovenia,Norway,21.26
Slovenia,Nepal,0
Slovenia,New Zealand,0
Slovenia,"Other Asia, nes",0.73
Slovenia,Pakistan,6.47
Slovenia,Panama,0
Slovenia,Pitcairn,0
Slovenia,Peru,0.09
Slovenia,Poland,8188.89
Slovenia,Portugal,3.6
Slovenia,Romania,260.93
Slovenia,Russian Federation,192.6
Slovenia,Senegal,0
Slovenia,"Serbia, FR(Serbia/Montenegro)",1752.81
Slovenia,Singapore,76.9
Slovenia,Suriname,0
Slovenia,Slovak Republic,188.71
Slovenia,Sweden,13.07
Slovenia,Thailand,0
Slovenia,Tunisia,0
Slovenia,Turkey,200.55
Slovenia,Tanzania,0
Slovenia,Uganda,0
Slovenia,Ukraine,311.8
Slovenia,United States,38.63
Slovenia,Vietnam,0
United States,Afghanistan,0
United States,Anguila,309.12
United States,Albania,0
United States,United Arab Emirates,24175.74
United States,Argentina,20808.88
United States,Armenia,323.39
United States,Australia,63913.3
United States,Austria,10900.01
United States,Burundi,0
United States,Belgium,420886.77
United States,Bulgaria,34908.39
United States,Bahrain,1155.31
United States,"Bahamas, The",15359.3
United States,Bosnia and Herzegovina,0
United States,Belarus,0
United States,Bolivia,2015.42
United States,Brazil,282802.26
United States,Barbados,771.61
United States,Canada,3535542.63
United States,Switzerland,67393.11
United States,Chile,14726.05
United States,China,1500834.46
United States,Colombia,23090.74
United States,Costa Rica,11583.78
United States,Curaçao,943.54
United States,Cyprus,56.3
United States,Czech Republic,1547.51
United States,Germany,1825242.9
United States,Denmark,1410.25
United States,Dominican Republic,24396.2
United States,Algeria,178.16
United States,Ecuador,6262.84
United States,"Egypt, Arab Rep.",4750.74
United States,Spain,214467.04
United States,Estonia,38.09
United States,Ethiopia(excludes Eritrea),13.14
United States,Finland,109116.79
United States,France,54944.27
United States,Gabon,142.12
United States,United Kingdom,435455.93
United States,Georgia,48.88
United States,Greece,1801.95
United States,Guatemala,8610.1
United States,Guyana,2239.26
United States,"Hong Kong, China",8529.54
United States,Honduras,2738.59
United States,Croatia,60.17
United States,Haiti,658.66
United States,Hungary,981.03
United States,Indonesia,29091.86
United States,India,144746.82
United States,Ireland,4995.28
United States,Iraq,104.51
United States,Iceland,1340.67
United States,Israel,7981.79
United States,Italy,63258.54
United States,Jamaica,3539.83
United States,Jordan,1568.75
United States,Japan,1567686.12
United States,Kazakhstan,335.16
United States,Kenya,1128.22
United States,"Korea, Rep.",526808.91
United States,Kuwait,1104.82
United States,Lebanon,350.02
United States,Sri Lanka,1218.61
United States,Lithuania,987.76
United States,Luxembourg,564.22
United States,Latvia,349.51
United States,Morocco,50904.05
United States,Madagascar,10808.81
United States,Mexico,2311235.77
United States,North Macedonia,7.49
United States,Malta,49.62
United States,Mongolia,23.89
United States,Mozambique,40.64
United States,Montserrat,3.56
United States,Mauritius,52735.98
United States,Malaysia,21311.06
United States,Namibia,1082.46
United States,Nigeria,1450.3
United States,Nicaragua,1413.77
United States,Netherlands,766621.69
United States,Norway,24798.78
United States,Nauru,0
United States,New Zealand,4983.96
United States,"Other Asia, nes",146850.96
United States,Oman,1737.42
United States,Pakistan,5426.97
United States,Panama,3385.93
United States,Peru,11675.68
United States,Philippines,70814.06
United States,Poland,8040.16
United States,Portugal,990.79
United States,Paraguay,140.7
United States,French Polynesia,20.45
United States,Qatar,820.33
United States,Romania,260.01
United States,Russian Federation,1222.87
United States,Rwanda,0
United States,Saudi Arabia,9794.61
United States,Senegal,33.63
United States,"Serbia, FR(Serbia/Montenegro)",388.09
United States,Singapore,10477.74
United States,Sierra Leone,0
United States,El Salvador,5916.99
United States,Suriname,368.33
United States,Slovak Republic,6180.86
United States,Slovenia,36.84
United States,Sweden,41608.79
United States,Syrian Arab Republic,0
United States,Thailand,36857.19
United States,Trinidad and Tobago,3441.16
United States,Tunisia,470.22
United States,Turkey,17028.74
United States,Tanzania,121.3
United States,Uganda,106.77
United States,Ukraine,123.3
United States,Uruguay,14753.7
United States,Venezuela,1932.38
United States,Vietnam,30111.28
United States,Vanuatu,0
St. Vincent and the Grenadines,Austria,0
St. Vincent and the Grenadines,Belize,0
St. Vincent and the Grenadines,Barbados,0
St. Vincent and the Grenadines,Canada,0.01
St. Vincent and the Grenadines,China,0
St. Vincent and the Grenadines,Colombia,0
St. Vincent and the Grenadines,Germany,0
St. Vincent and the Grenadines,Dominican Republic,0
St. Vincent and the Grenadines,Spain,0
St. Vincent and the Grenadines,France,0
St. Vincent and the Grenadines,United Kingdom,0
St. Vincent and the Grenadines,Guyana,0
St. Vincent and the Grenadines,Italy,0
St. Vincent and the Grenadines,Jamaica,0
St. Vincent and the Grenadines,St. Lucia,0
St. Vincent and the Grenadines,Mexico,0
St. Vincent and the Grenadines,Netherlands,0
St. Vincent and the Grenadines,Pakistan,0
St. Vincent and the Grenadines,Trinidad and Tobago,0.02
St. Vincent and the Grenadines,Turkey,0
St. Vincent and the Grenadines,United States,0
Occ.Pal.Terr,United Arab Emirates,83.59
Occ.Pal.Terr,Belgium,0
Occ.Pal.Terr,"Bahamas, The",0
Occ.Pal.Terr,Brazil,0
Occ.Pal.Terr,China,0
Occ.Pal.Terr,Germany,0
Occ.Pal.Terr,"Egypt, Arab Rep.",0
Occ.Pal.Terr,Spain,0
Occ.Pal.Terr,France,0
Occ.Pal.Terr,United Kingdom,0
Occ.Pal.Terr,Greece,0
Occ.Pal.Terr,India,0
Occ.Pal.Terr,Israel,75507.75
Occ.Pal.Terr,Italy,0
Occ.Pal.Terr,Jordan,265.16
Occ.Pal.Terr,Mexico,0
Occ.Pal.Terr,Netherlands,0
Occ.Pal.Terr,Saudi Arabia,6.01
Occ.Pal.Terr,Turkey,0
Occ.Pal.Terr,United States,0
Netherlands,Aruba,96.24
Netherlands,Afghanistan,0
Netherlands,Angola,360.9
Netherlands,Albania,134.11
Netherlands,United Arab Emirates,10009.26
Netherlands,Argentina,1826.78
Netherlands,Armenia,195.58
Netherlands,Antigua and Barbuda,811.79
Netherlands,Australia,2114.56
Netherlands,Austria,60562.13
Netherlands,Burundi,0
Netherlands,Belgium,750017.07
Netherlands,Benin,1.71
Netherlands,Bonaire,253.19
Netherlands,Burkina Faso,3.84
Netherlands,Bangladesh,44.09
Netherlands,Bulgaria,13661.35
Netherlands,Bahrain,983.28
Netherlands,Bosnia and Herzegovina,450.86
Netherlands,Belize,0
Netherlands,Bolivia,19.92
Netherlands,Brazil,11819.56
Netherlands,Botswana,0
Netherlands,Canada,5350.43
Netherlands,Switzerland,7397.31
Netherlands,Chile,676.44
Netherlands,China,75026.05
Netherlands,Cote d'Ivoire,366.76
Netherlands,Cameroon,624.1
Netherlands,"Congo, Rep.",75.36
Netherlands,Colombia,256.11
Netherlands,Costa Rica,597.23
Netherlands,Curaçao,270.86
Netherlands,Cyprus,1296.44
Netherlands,Czech Republic,19670.75
Netherlands,Germany,735281.56
Netherlands,Denmark,22758.71
Netherlands,Dominican Republic,204.01
Netherlands,Algeria,612.86
Netherlands,Ecuador,762.36
Netherlands,"Egypt, Arab Rep.",4255.62
Netherlands,Spain,78764.99
Netherlands,Estonia,9925.02
Netherlands,Ethiopia(excludes Eritrea),79.56
Netherlands,Finland,97862.67
Netherlands,Fiji,0.01
Netherlands,France,233293.07
Netherlands,Faeroe Islands,18.01
Netherlands,Gabon,1728.65
Netherlands,United Kingdom,176415.65
Netherlands,Georgia,72.27
Netherlands,Ghana,136.18
Netherlands,Guinea,5.48
Netherlands,Greece,4526.34
Netherlands,Greenland,0
Netherlands,Guatemala,105.08
Netherlands,Guyana,6920.47
Netherlands,"Hong Kong, China",9524.93
Netherlands,Honduras,1516.26
Netherlands,Croatia,1171.13
Netherlands,Hungary,5759.18
Netherlands,Indonesia,9048.65
Netherlands,India,12609.95
Netherlands,Ireland,20241.68
Netherlands,"Iran, Islamic Rep.",0
Netherlands,Iraq,38.65
Netherlands,Iceland,1205.64
Netherlands,Israel,4009.62
Netherlands,Italy,96676.71
Netherlands,Jordan,206.52
Netherlands,Japan,9094.16
Netherlands,Kazakhstan,1012.47
Netherlands,Kenya,290.64
Netherlands,Kyrgyz Republic,0
Netherlands,Cambodia,49.24
Netherlands,"Korea, Rep.",20020.7
Netherlands,Kuwait,283.79
Netherlands,Lebanon,224.35
Netherlands,Liberia,19.65
Netherlands,Sri Lanka,258.06
Netherlands,Lithuania,1255.97
Netherlands,Luxembourg,4133
Netherlands,Latvia,1352.79
Netherlands,Morocco,636.4
Netherlands,Madagascar,0.28
Netherlands,Maldives,0.9
Netherlands,Mexico,5263.4
Netherlands,North Macedonia,180.64
Netherlands,Malta,407.74
Netherlands,Myanmar,0
Netherlands,Mongolia,12.51
Netherlands,Montenegro,17.06
Netherlands,Mozambique,51.98
Netherlands,Mauritania,392.9
Netherlands,Malaysia,857.23
Netherlands,Namibia,17.67
Netherlands,New Caledonia,19.69
Netherlands,Nigeria,587.68
Netherlands,Nicaragua,0
Netherlands,Norway,84461.24
Netherlands,Nepal,0
Netherlands,New Zealand,129.49
Netherlands,"Other Asia, nes",1530.44
Netherlands,Oman,974.17
Netherlands,Pakistan,152.25
Netherlands,Panama,362.01
Netherlands,Peru,1193.47
Netherlands,Philippines,957.46
Netherlands,Papua New Guinea,8
Netherlands,Poland,43394.28
Netherlands,Portugal,6710.36
Netherlands,Paraguay,114.05
Netherlands,French Polynesia,11.85
Netherlands,Qatar,2309.13
Netherlands,Romania,9567.9
Netherlands,Russian Federation,12336.98
Netherlands,Rwanda,35.47
Netherlands,Saudi Arabia,985.36
Netherlands,Senegal,248.74
Netherlands,"Serbia, FR(Serbia/Montenegro)",989.74
Netherlands,Singapore,1393.17
Netherlands,Sierra Leone,6.78
Netherlands,Sao Tome and Principe,10.28
Netherlands,Suriname,674.33
Netherlands,Slovak Republic,9230.99
Netherlands,Slovenia,2770.24
Netherlands,Sweden,170752.26
Netherlands,Syrian Arab Republic,0
Netherlands,Togo,27.61
Netherlands,Thailand,2102.94
Netherlands,Tajikistan,0
Netherlands,Trinidad and Tobago,359.54
Netherlands,Tunisia,340.17
Netherlands,Turkey,35616.94
Netherlands,Tanzania,9.55
Netherlands,Uganda,15.53
Netherlands,Ukraine,1289.84
Netherlands,Uruguay,61.07
Netherlands,United States,37139.51
Netherlands,Uzbekistan,51.54
Netherlands,Venezuela,54.47
Netherlands,Vietnam,775.12
"Other Asia, nes",Afghanistan,0
"Other Asia, nes",Angola,0
"Other Asia, nes",Albania,0
"Other Asia, nes",United Arab Emirates,14.42
"Other Asia, nes",Argentina,0
"Other Asia, nes",Australia,448.34
"Other Asia, nes",Austria,0.64
"Other Asia, nes",Belgium,135710.39
"Other Asia, nes",Bangladesh,302.27
"Other Asia, nes",Bulgaria,0
"Other Asia, nes",Bolivia,0
"Other Asia, nes",Brazil,350.49
"Other Asia, nes",Brunei,108.41
"Other Asia, nes",Canada,5676.56
"Other Asia, nes",Switzerland,1.98
"Other Asia, nes",Chile,6.49
"Other Asia, nes",China,1552062.5
"Other Asia, nes","Congo, Rep.",0
"Other Asia, nes",Colombia,0
"Other Asia, nes",Cyprus,0
"Other Asia, nes",Czech Republic,0
"Other Asia, nes",Germany,15572.7
"Other Asia, nes",Denmark,0.74
"Other Asia, nes",Dominican Republic,0
"Other Asia, nes",Ecuador,0
"Other Asia, nes","Egypt, Arab Rep.",19.09
"Other Asia, nes",Spain,0
"Other Asia, nes",Finland,1.31
"Other Asia, nes",France,5.48
"Other Asia, nes",United Kingdom,56456.92
"Other Asia, nes",Greece,0
"Other Asia, nes",Guatemala,2.76
"Other Asia, nes",Guyana,0
"Other Asia, nes","Hong Kong, China",19035.66
"Other Asia, nes",Honduras,0
"Other Asia, nes",Croatia,0
"Other Asia, nes",Indonesia,3483.79
"Other Asia, nes",India,60451.7
"Other Asia, nes",Ireland,12.77
"Other Asia, nes","Iran, Islamic Rep.",0
"Other Asia, nes",Israel,46.1
"Other Asia, nes",Italy,0
"Other Asia, nes",Jordan,0.1
"Other Asia, nes",Japan,494547.57
"Other Asia, nes",Kenya,0
"Other Asia, nes",Cambodia,146.55
"Other Asia, nes","Korea, Rep.",5252.27
"Other Asia, nes",Kuwait,0
"Other Asia, nes",Lao PDR,0
"Other Asia, nes",Sri Lanka,3158.07
"Other Asia, nes",Lithuania,0
"Other Asia, nes",Morocco,0
"Other Asia, nes",Madagascar,0.1
"Other Asia, nes",Mexico,623.79
"Other Asia, nes",North Macedonia,0
"Other Asia, nes",Mali,0
"Other Asia, nes",Mongolia,0
"Other Asia, nes",Mozambique,0
"Other Asia, nes",Malaysia,25549.7
"Other Asia, nes",Namibia,0.54
"Other Asia, nes",Netherlands,0
"Other Asia, nes",Norway,0
"Other Asia, nes",Nepal,0
"Other Asia, nes",New Zealand,32.6
"Other Asia, nes",Oman,0
"Other Asia, nes",Pakistan,129.27
"Other Asia, nes",Peru,0
"Other Asia, nes",Philippines,1831.32
"Other Asia, nes",Palau,5.48
"Other Asia, nes",Poland,4377.93
"Other Asia, nes",Portugal,0
"Other Asia, nes",Romania,5.91
"Other Asia, nes",Russian Federation,0.4
"Other Asia, nes",Saudi Arabia,18.45
"Other Asia, nes",Senegal,0.24
"Other Asia, nes","Serbia, FR(Serbia/Montenegro)",0
"Other Asia, nes",Singapore,13102.94
"Other Asia, nes",Sierra Leone,0
"Other Asia, nes",Slovenia,0
"Other Asia, nes",Sweden,0
"Other Asia, nes",Thailand,10179.53
"Other Asia, nes",Turkey,14.05
"Other Asia, nes",Ukraine,0
"Other Asia, nes",Uruguay,0
"Other Asia, nes",United States,32067.13
"Other Asia, nes",Vietnam,22632.4
Sweden,United Arab Emirates,194441.38
Sweden,Argentina,0
Sweden,Australia,2389.6
Sweden,Austria,12196.95
Sweden,Belgium,211664.5
Sweden,Bangladesh,0
Sweden,Bulgaria,6626.99
Sweden,Bosnia and Herzegovina,0
Sweden,Bolivia,0
Sweden,Brazil,167.29
Sweden,Canada,1697.41
Sweden,Switzerland,60953
Sweden,Chile,0
Sweden,China,104849.18
Sweden,Cyprus,0.79
Sweden,Czech Republic,1382.5
Sweden,Germany,850832.01
Sweden,Denmark,25262.57
Sweden,"Egypt, Arab Rep.",122460.87
Sweden,Spain,48010.87
Sweden,Estonia,21374.3
Sweden,Ethiopia(excludes Eritrea),0
Sweden,Finland,735932.36
Sweden,France,290.38
Sweden,United Kingdom,325043.82
Sweden,Greece,19.97
Sweden,Greenland,0
Sweden,"Hong Kong, China",146.43
Sweden,Croatia,3.86
Sweden,Hungary,0.1
Sweden,Indonesia,73.96
Sweden,India,740.93
Sweden,Ireland,18.49
Sweden,"Iran, Islamic Rep.",0
Sweden,Iceland,1457.15
Sweden,Israel,149.59
Sweden,Italy,1408.71
Sweden,Jordan,0
Sweden,Japan,693.38
Sweden,Kazakhstan,0
Sweden,Kenya,0
Sweden,"Korea, Rep.",6400.28
Sweden,Lebanon,0
Sweden,Sri Lanka,0.1
Sweden,Lithuania,3596.41
Sweden,Luxembourg,75.83
Sweden,Latvia,2721.7
Sweden,Morocco,0
Sweden,Madagascar,0
Sweden,Mexico,5989.57
Sweden,North Macedonia,0
Sweden,Montenegro,0
Sweden,Mauritania,0
Sweden,Malaysia,11356.75
Sweden,Namibia,0
Sweden,Netherlands,450969.6
Sweden,Norway,229776.27
Sweden,Nepal,0
Sweden,New Zealand,84.44
Sweden,"Other Asia, nes",16.41
Sweden,Oman,1.98
Sweden,Pakistan,0
Sweden,Peru,1.09
Sweden,Philippines,2.87
Sweden,Papua New Guinea,0
Sweden,Poland,41884.07
Sweden,Portugal,3.86
Sweden,Qatar,257355.77
Sweden,Romania,53.79
Sweden,Russian Federation,167.98
Sweden,Saudi Arabia,425309.57
Sweden,"Serbia, FR(Serbia/Montenegro)",45.68
Sweden,Singapore,153755.62
Sweden,Sierra Leone,0
Sweden,Slovak Republic,57.34
Sweden,Slovenia,35.79
Sweden,Syrian Arab Republic,0
Sweden,Thailand,42.22
Sweden,Tunisia,0
Sweden,Turkey,310919.3
Sweden,Tanzania,0.49
Sweden,Uganda,0
Sweden,Ukraine,0.1
Sweden,United States,173576.36
Sweden,Uzbekistan,0
Sweden,Vietnam,0.49
Uzbekistan,Afghanistan,699.24
Uzbekistan,United Arab Emirates,1686.03
Uzbekistan,Austria,0
Uzbekistan,Azerbaijan,1021.18
Uzbekistan,Belgium,0
Uzbekistan,Bulgaria,4152.38
Uzbekistan,Belarus,571.14
Uzbekistan,Brazil,0
Uzbekistan,Switzerland,0.1
Uzbekistan,China,9816.67
Uzbekistan,Czech Republic,189.12
Uzbekistan,Germany,27.26
Uzbekistan,Spain,0
Uzbekistan,Finland,5.92
Uzbekistan,France,0.52
Uzbekistan,United Kingdom,0.18
Uzbekistan,Georgia,73.63
Uzbekistan,Greece,0
Uzbekistan,Hungary,0
Uzbekistan,Indonesia,0
Uzbekistan,India,144.84
Uzbekistan,"Iran, Islamic Rep.",17107.96
Uzbekistan,Israel,2.05
Uzbekistan,Italy,0
Uzbekistan,Jordan,0
Uzbekistan,Kazakhstan,32284.39
Uzbekistan,Kyrgyz Republic,2032.87
Uzbekistan,"Korea, Rep.",182.44
Uzbekistan,Lithuania,1081.58
Uzbekistan,Latvia,150.36
Uzbekistan,Mongolia,0
Uzbekistan,Netherlands,0.2
Uzbekistan,Pakistan,6185.41
Uzbekistan,Poland,903.65
Uzbekistan,Russian Federation,50116.82
Uzbekistan,Slovak Republic,0
Uzbekistan,Slovenia,0
Uzbekistan,Tajikistan,3890.01
Uzbekistan,Turkmenistan,9446.68
Uzbekistan,Turkey,2698.73
Uzbekistan,Ukraine,1093.74
Uzbekistan,United States,0
Uzbekistan,South Asia,7029.49
Uzbekistan,Sub-Saharan Africa,0
Panama,Argentina,0
Panama,Australia,0
Panama,Belgium,37586.1
Panama,Bolivia,0
Panama,Brazil,0
Panama,Canada,75549.18
Panama,Chile,0
Panama,China,1132993.06
Panama,Colombia,0.1
Panama,Costa Rica,1300.7
Panama,Germany,230119.73
Panama,Denmark,0
Panama,Dominican Republic,0
Panama,Algeria,0
Panama,Ecuador,0
Panama,"Egypt, Arab Rep.",0
Panama,Spain,139279.41
Panama,France,0
Panama,Free Zones,35.95
Panama,United Kingdom,0
Panama,Greece,0
Panama,Guatemala,2571.41
Panama,"Hong Kong, China",0
Panama,Honduras,0
Panama,India,186549.99
Panama,Israel,0
Panama,Italy,0
Panama,"Korea, Rep.",262946.93
Panama,Mexico,0
Panama,Netherlands,154.01
Panama,Pakistan,0
Panama,Peru,0
Panama,Portugal,44.84
Panama,Russian Federation,0
Panama,El Salvador,0
Panama,Turkey,0
Panama,United States,0
Panama,Venezuela,0
Panama,South Asia,186549.99
Panama,Sub-Saharan Africa,0
Niger,Albania,0
Niger,United Arab Emirates,0
Niger,Belgium,0
Niger,Benin,0
Niger,Switzerland,0
Niger,China,26.14
Niger,Cote d'Ivoire,6.96
Niger,Czech Republic,0
Niger,Germany,0
Niger,Algeria,0
Niger,"Egypt, Arab Rep.",0
Niger,Spain,0
Niger,France,134837.67
Niger,Gabon,0
Niger,Ghana,149.66
Niger,India,0
Niger,Italy,0
Niger,Japan,0
Niger,Kazakhstan,0
Niger,Kenya,0
Niger,Morocco,0
Niger,Mexico,0
Niger,Mali,0
Niger,Nigeria,425.87
Niger,Netherlands,0
Niger,Poland,0
